path	size	sha256	blob_oid	scan_status	scanners
model-00022-of-00026.safetensors	3370808752	def207fb42d7db31efb512755557763c23233c6e4d4c433027cb5102a7bce2f7	eac9882564be878542a2c717b56beb9ccefdbcfc	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00023-of-00026.safetensors	3357898392	864d52ca7768a36f514069222e8de8626264ae124097ba8fcce5b5da2c6e2ed7	2fa0dfa9966f3ef6a236fffc105da8f6db1e2caa	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00024-of-00026.safetensors	3370808752	391acd27420cdce5935ff18152423c70620d19dac3c39a5ef1a81d369f82d737	d22654fd3da35492dc22aa73171bf0710253be2c	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00025-of-00026.safetensors	3832888256	778e7f76602f05042b69ba7f3ec91f1fdffef390540b16074041c258fb81d154	8872dbf1c5f2d0c869ab788bacc4660ff2990db9	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model-00026-of-00026.safetensors	2231416848	1a97404220077ed3d4182e10385b152004cab608377f50cec9f54a6b8d28b613	9aa3a3b81e796bae14dbd3d6327440dc99f6a527	safe	protectAiScan=safe;avScan=unscanned;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=safe
model.safetensors.index.json	98383		bcdd53f055581197d686394d21f43251d800b7ab	safe	protectAiScan=safe;avScan=safe;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=unscanned
preprocessor_config.json	390		2ea84a437d448ff71b08df68fdd949d5cc4ebb64	safe	protectAiScan=safe;avScan=safe;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=unscanned
tokenizer.json	12807982	5f9e4d4901a92b997e463c1f46055088b6cca5ca61a6522d1b9f64c4bb81cb42	a73a846725794819aa6e1c9e97d8dc9671c2006d	safe	protectAiScan=safe;avScan=safe;pickleImportScan=unscanned;virusTotalScan=safe;jFrogScan=unscanned
tokenizer_config.json	16718		28d96ff303d1d20350185caf4bf037045916ed35	safe	protectAiScan=safe;avScan=safe;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=unscanned
video_preprocessor_config.json	385		3ba673a5ad7d4d13f54155ecd38b2a94a6dac8fe	safe	protectAiScan=safe;avScan=safe;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=unscanned
vocab.json	6722759		0aa0ce0658d60ac4a5d609f4eadb0e8e43514176	safe	protectAiScan=safe;avScan=safe;pickleImportScan=unscanned;virusTotalScan=unscanned;jFrogScan=unscanned
